File Path, length, jumps, hops, dives, movetoward, moveaway, moveup, leftscore, right score
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session38.bytes,15.55553,0,0,0,0,0,4.768372E-06,0, 3
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session39.bytes,16.14551,3,0,3,8.700002,0.3000008,20.46001,1, 4
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session40.bytes,16.16703,6,5,4,9.900007,8.980007,49.70801,1, 3
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session41.bytes,19.25794,12,0,5,15.3,0.900002,67.21601,2, 3
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session42.bytes,17.19558,11,0,3,12,0.6000004,64.07201,3, 2
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session43.bytes,19.06754,9,2,5,11.4,4.940007,57.76799,0, 4
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session44.bytes,31.55707,10,2,8,16.20001,30.57998,61.888,2, 2
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session45.bytes,15.0516,4,0,3,3,6.3,20.952,1, 2
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session46.bytes,16.68552,8,1,6,17.40001,5.400002,53.924,1, 3
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session47.bytes,15.20029,8,0,2,3.9,3.9,45.30401,0, 3
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session48.bytes,16.39572,6,0,4,7.500001,2.145767E-06,26.62401,1, 3
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session49.bytes,23.20114,8,1,4,10.2,7.200002,51.256,2, 1
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session50.bytes,16.77023,5,1,2,5.100003,2.840007,30.52801,1, 4
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session51.bytes,17.6736,0,0,0,0,0,9.536743E-07,0, 3
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session52.bytes,17.56656,8,0,4,17.1,0.9000031,46.53601,1, 2
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session53.bytes,16.8254,10,5,9,32.09997,17.46,60.27201,0, 6
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session54.bytes,17.56808,11,2,5,14.4,9.440009,71.69199,4, 1
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session55.bytes,16.06631,9,0,4,12.3,3.000001,52.72401,0, 4
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session56.bytes,15.61895,10,2,9,29.09998,12.74,60.97202,0, 6
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session57.bytes,19.07539,12,1,4,14.10002,4.940016,71.86801,1, 3
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session58.bytes,18.9233,17,1,14,45.89993,10.34001,73.196,2, 6
Assets/DropFeetGame/RecordedReplays/Collection2/PlayerA/replay2020-21-10--13-11-46Session59.bytes,7.169241,6,0,5,19.8,3.278255E-06,22.884,1, 2
